ALLOT_NAME,ALLOT_NO,BLMDATA,GIS_ACRES,ADMIN_ST,ADM_OFC_CD,ADM_UNIT_C,ST_ALLOT,GlobalID,SHAPE_Leng,SHAPE_Area,FID,OBJECTID
Simplot Cattle Co,238,0,3485.959758,ID,B01000,IDB01000,ID00238,{81EF71F7-1CA7-4C33-9C9D-606D04C2B7F9},22370.26775,14107234.67,1673,280380
Sky Ranch Individual,308,0,1968.036751,ID,B01000,IDB01000,ID00308,{227FE154-C916-4800-8AA0-6C32F09EBB1C},17265.18329,7964393.798,1674,280381
Bannister Basin,312,0,7195.213005,ID,B01000,IDB01000,ID00312,{AA4AC255-0C77-4D7D-A5B5-6F8EE85066E1},29425.07408,29118109.61,1675,280382
Paddock Valley,370,0,57125.59061,ID,B01000,IDB01000,ID00370,{59FAF6C0-2AB0-41D4-96A0-7380651F474A},146633.3125,231179981.5,1676,280383
Long Hollow Field,389,0,3964.075393,ID,B01000,IDB01000,ID00389,{BEAED239-A91C-4C3E-9430-B494E7B58423},28615.91878,16042107.68,1677,280384
Indian Jake,393,0,26034.65088,ID,B01000,IDB01000,ID00393,{49E000B2-0DE9-40F6-B799-0FC19046CE40},70363.86084,105358912.6,1678,280385
West Slater Flat,822,0,5155.529264,ID,B01100,IDB01000,ID00822,{9E4BB09B-A91D-4696-AA43-00BF706926B4},27606.30756,20863769.58,1679,280386
McConnell,823,0,8873.579683,ID,B01000,IDB01000,ID00823,{DECE7A60-E178-4C20-B778-DCEA2FAC99AE},31319.86605,35910245.56,1680,280387
Crater Rings,828,0,3166.662468,ID,B01100,IDB01100,ID00828,{AE8D2505-0B65-4707-B3F6-AA569F54B2C3},14874.78525,12815079.25,1681,280388
Bryons Run FFR,881,0,1435.299485,ID,B01100,IDB01000,ID00881,{34198C32-2334-4D58-9834-B65A97EF1436},11159.82748,5808474.01,1682,280389
Carothers FFR,890,0,627.8606906,ID,B02000,IDB02000,ID00890,{0F42451C-F304-4426-A1E4-BF5687B2F053},6347.55223,2540872.16,1683,280390
Idahome,5024,0,602.111551,ID,T02000,IDT02000,ID05024,{7239EB68-23A8-4837-BBE9-845D0115D496},11292.66785,2436668.675,1685,280392
Mitchell Individual,20123,0,423.2554861,ID,B01000,IDB01000,ID20123,{77D80559-3F61-4218-B732-20F66AA24827},5439.714527,1712860.985,1686,280393
Camp Creek,80202,0,8381.437336,ID,T03000,IDT03000,ID80202,{243ECAB4-232F-4BEB-B41D-39B4AA00DF57},31587.05453,33918608.23,1687,280394
Square Mountain,80203,0,1150.530765,ID,T03000,IDT03000,ID80203,{355E2224-6656-468E-B4D5-59353468EA6F},16491.79454,4656051.31,1688,280395
Croy Creek,80205,0,15246.85926,ID,T03000,IDT03000,ID80205,{1958327D-33D9-4E20-94FF-52A69C093072},47191.74115,61702095.41,1689,280396
Deer Creek,80210,0,7206.833328,ID,T03000,IDT03000,ID80210,{DE167C07-EE14-41FC-BD54-3ED64E1EE809},35656.77903,29165135.58,1690,280397
Rota Run,80216,0,714.0447464,ID,T03000,IDT03000,ID80216,{C9964573-62DC-42C3-9122-8FC7EC4DA8FF},8253.39511,2889648.045,1691,280398
Upper Rock Creek,80219,0,5363.58164,ID,T03000,IDT03000,ID80219,{EFAECED2-BBCC-4E4A-8BC2-5BBCFA5477CE},27895.97105,21705731.02,1692,280399
Lower Rock Creek,80221,0,4203.030695,ID,T03000,IDT03000,ID80221,{969CAE23-65C9-455C-BB62-A1976E45395C},32200.71549,17009129.32,1693,280400
Lake Creek,80223,0,1803.312631,ID,T03000,IDT03000,ID80223,{9D33AF6E-3390-487E-AF7A-6BD24FCD55C4},14146.65707,7297776.288,1694,280401
South East Fork,80227,0,1912.063517,ID,T03000,IDT03000,ID80227,{C182BDE0-7C69-4119-8459-7E23D587A811},16391.93837,7737877.257,1695,280402
Indian Creek,80228,0,12633.24143,ID,T03000,IDT03000,ID80228,{B923AF6A-4D31-42E1-A5FF-DB21BD354E7E},47013.91699,51125117.26,1696,280403
Little Rock Creek,80237,0,1328.198657,ID,T03000,IDT03000,ID80237,{EDA3F006-DCB2-49D3-AE27-3BE22A20B5FC},10899.11777,5375050.613,1697,280404
Brock Creek,80238,0,804.2290679,ID,T03000,IDT03000,ID80238,{E66AB95C-ECCD-47F2-A9C9-9AC963E5EFD6},7790.892457,3254612.495,1698,280405
Scattered Tracts,80239,0,7564.20515,ID,T03000,IDT03000,ID80239,{8B8F4BF9-CAC0-4AAE-98C8-8DF6A311CE6B},31175.58972,30611373.77,1699,280406
Dry Creek,80302,0,17524.0831,ID,T03000,IDT03000,ID80302,{7FAA1511-93E8-450E-9697-72074697E1DD},45918.01756,70917729.92,1700,280407
Silver Creek,80305,0,3624.486454,ID,T03000,IDT03000,ID80305,{49920CE7-AEDB-4945-8248-F092F4C9CBD0},33333.99392,14667834.54,1701,280408
Hailey Creek,80306,0,6177.117559,ID,T03000,IDT03000,ID80306,{B8825104-5A1D-4E85-B3B2-293D5DDCA86F},26444.6191,24998007.16,1702,280409
Sheep Creek,80307,0,8458.459439,ID,T03000,IDT03000,ID80307,{2E16C261-A08F-4C8B-92F0-E2B37D7CDE37},30861.0812,34230306.86,1703,280410
Elk Mountain,80311,0,1675.146484,ID,T03000,IDT03000,ID80311,{97F35C9E-BC3E-4080-AF5D-D0831BC75FBD},15500.705,6779104.234,1704,280411
Little Fish Creek,80319,0,4389.74779,ID,T03000,IDT03000,ID80319,{FE80D764-D15C-4208-ABCD-373CE549EE13},24598.88004,17764749.6,1705,280412
Trail Creek,80325,0,6652.770932,ID,T03000,IDT03000,ID80325,{2C66590B-864C-4D0D-95BD-BCDDEAA8A90B},28228.89161,26922915.71,1706,280413
Timber Butte,80330,0,7931.219204,ID,T03000,IDT03000,ID80330,{1F0BA87A-710A-4FFE-B668-1CA81605EAE9},28571.13648,32096632.86,1707,280414
Upper Fish Creek,80332,0,3097.734818,ID,T03000,IDT03000,ID80332,{6C176519-61E3-4098-80D1-1087DE061603},14909.22905,12536137.83,1708,280415
Swinging Bridge,80504,0,4155.453292,ID,T03000,IDT03000,ID80504,{DC40D442-0474-42F2-B61B-73948A3907B2},28321.4733,16816589.63,1709,280416
Square Lake,80505,0,4326.142704,ID,T03000,IDT03000,ID80505,{2B53A560-95F3-41B7-AC94-3422AAE2B364},23130.72463,17507347.92,1710,280417
Rags-to-Riches,80615,0,295.6454336,ID,T03000,IDT03000,ID80615,{166D1F85-258F-4688-878F-D3C07DCE3DB4},7747.400124,1196439.374,1711,280418
Crater Butte,80701,0,7705.137913,ID,T03000,IDT03000,ID80701,{6B53AFE8-1359-41CE-B8AA-994283838E91},37525.74061,31181710.7,1712,280419
Dietrich Butte,80702,0,41066.04965,ID,T03000,IDT03000,ID80702,{AD06C2FD-9D0A-4898-A957-6DE78DEBD4EF},71069.43138,166189066.8,1713,280420
East Dietrich,80703,0,500.8283912,ID,T03000,IDT03000,ID80703,{15206969-C31D-4D56-83E6-1A70C816B082},9538.193312,2026788.642,1714,280421
East Richfield,80704,0,423.4783325,ID,T03000,IDT03000,ID80704,{4AD8014C-6F7D-4D7A-A319-634C12B0C439},6640.340777,1713762.816,1715,280422
Sid Butte,80708,0,46228.04662,ID,T03000,IDT03000,ID80708,{C5FA282C-4556-4B0E-A6CB-6E9F98F432C9},143261.375,187079010.4,1716,280423
Ear Creek,90104,0,3933.173312,ID,T03000,IDT03000,ID90104,{57265B2B-158D-4CEB-9DDA-DFDD79994A26},28601.64717,15917050.9,1717,280424
Rough Creek,90106,0,2508.81711,ID,T03000,IDT03000,ID90106,{DE1E943A-D0F2-49EE-82D4-47FF9802C4D2},13279.91037,10152862.96,1718,280425
Three-Mile,90108,0,2535.042108,ID,T03000,IDT03000,ID90108,{C8B69251-B833-412A-9D51-2AD6D7295DE2},19857.08959,10258992.18,1719,280426
Phillips Creek,90111,0,375.9970129,ID,T03000,IDT03000,ID90111,{7B9EC515-FFAA-41E1-B515-F2A72FA25079},4934.29846,1521611.97,1720,280427
Powell Creek,90112,0,1698.131671,ID,T03000,IDT03000,ID90112,{3BF8BBC5-9251-4380-A1FB-CAE445D6A27B},12093.37768,6872122.354,1721,280428
Deer Creek,90114,0,5572.17292,ID,T03000,IDT03000,ID90114,{5187789A-3733-4A46-9A97-FC43821A6895},22237.08256,22549873.33,1722,280429
Elk Creek,90117,0,3952.701486,ID,T03000,IDT03000,ID90117,{2EEBF6B6-2FB3-432C-9202-5FE172F96F96},23912.94222,15996078.93,1723,280430
Cove Creek,90402,0,90.35156384,ID,T03000,IDT03000,ID90402,{186CC85D-80C7-4D5C-878A-56EE5E994795},3063.620261,365641.2587,1724,280431
West Bliss,90403,0,4491.417046,ID,T03000,IDT03000,ID90403,{E9C687E9-374A-495B-8190-BB0C5943B7B3},25351.64154,18176192.11,1725,280432
101,90405,0,8355.451611,ID,T03000,IDT03000,ID90405,{26EB0A52-FDBF-4654-9AD6-3C37A38645EF},67429.24885,33813447.32,1726,280433
East Spring Creek,90409,0,2207.368726,ID,T03000,IDT03000,ID90409,{C84EFCCE-128E-4726-88E9-6D09F3DB4A56},17454.42189,8932939.784,1727,280434
North Gooding,90419,0,45077.72108,ID,T03000,IDT03000,ID90419,{8E7F9DE2-2552-49FB-AAB4-DDC5D8293207},81762.5734,182423789.6,1728,280435
Hash Springs,90420,0,9211.292847,ID,T03000,IDT03000,ID90420,{C05FCE68-80C9-49F7-BADD-3E5FEB5DF633},32343.72302,37276927.68,1729,280436
Schooler Creek,90422,0,65.35690185,ID,T03000,IDT03000,ID90422,{6569954E-F812-4050-8115-15AC1216A139},3499.125961,264491.0485,1730,280437
46,90423,0,270.1061072,ID,T03000,IDT03000,ID90423,{4B8E2F13-011F-4007-883A-329BF149439E},4113.195019,1093084.976,1731,280438
North Shoshone,90426,0,98954.57866,ID,T03000,IDT03000,ID90426,{FEEE799F-F2C9-4EB6-B3CD-882D9C2299B1},138896.6376,400456562.7,1732,280439
Kinzie Butte,90430,0,9519.06015,ID,T03000,IDT03000,ID90430,{431CFB45-9FEB-48FC-9661-84062312084C},38051.13514,38522422.71,1733,280440
West Spring Creek,90437,0,915.7689243,ID,T03000,IDT03000,ID90437,{CA0AF11F-1AE6-4E3F-AE86-82F4CC2E2667},9130.863483,3706000.072,1734,280441
Wendell Cattle,90906,0,10354.24115,ID,T03000,IDT03000,ID90906,{F18344F9-1490-42FE-AC57-09E5E57DA838},29305.75231,41902293.72,1735,280442
Sand Butte,90913,0,6637.994845,ID,T03000,IDT03000,ID90913,{9C1B7C8E-B4D1-4946-836C-7551F934AC17},29267.0441,26863118.77,1736,280443
Notch Butte,90920,0,10938.5394,ID,T03000,IDT03000,ID90920,{AA2AC2BF-F6BB-4CDF-A700-2D2FEC42DE7C},38799.00739,44266874.24,1737,280444
Camp I,90921,0,12019.95081,ID,T03000,IDT03000,ID90921,{5256B6D7-EEF2-4144-AF20-09452C3FA8B6},49310.72674,48643208.36,1738,280445
North Milner,90924,0,27983.86957,ID,T03000,IDT03000,ID90924,{9B003719-843C-482E-929F-E5C5986814BF},106892.6951,113247152.1,1739,280446
Camp II,90928,0,708.6528795,ID,T03000,IDT03000,ID90928,{62C536BC-8307-4574-877B-5A58AD992136},11739.53504,2867827.847,1740,280447
Land Lock,91007,0,381.6037848,ID,T03000,IDT03000,ID91007,{3B654D88-F119-4AAB-8D16-CD7E1AEFC1E2},7319.067094,1544301.861,1741,280448
South Milner,91012,0,10009.27351,ID,T03000,IDT03000,ID91012,{D821CF94-5B3D-4A6F-AB52-B6CF73FC06F5},54833.95433,40506253.67,1742,280449
Camp III,91013,0,247.5536014,ID,T03000,IDT03000,ID91013,{080F339B-0141-47DC-A396-E3AD36C4CFEC},5290.534314,1001817.861,1743,280450
Uncle Ike Creek,2006,0,34039.52136,ID,I01000,IDI01000,ID02006,{F45B4136-15B0-4F0C-88E1-CFCA6749D8C0},82607.47005,137753602.8,1747,280454
Hawley Mountain,2010,0,56150.51421,ID,I01000,IDI01000,ID02010,{D77DFFA0-E6F4-4621-BF77-AD2E997B8A91},144990.3778,227233971.6,1748,280455
WE Farms,4370,0,320.1167605,ID,I01000,IDI01000,ID04370,{2B46690E-419F-467C-8549-44B48455C9DB},6438.86029,1295471.713,1749,280456
Bishop Mountain,14101,0,1277.187205,ID,I01000,IDI01000,ID14101,{E8C690BD-EA9D-460E-A38E-608F13FE6D0E},16553.76794,5168613.771,1750,280457
Jerusalem,3,0,26408.94285,ID,B01000,IDB01000,ID00003,{54D22CE2-BE4A-4D97-9AAF-BF1710E2507A},61289.32126,106873624.5,1751,280458
Granger Butte,41,0,9953.731645,ID,B01000,IDB01000,ID00041,{76C876A0-8B93-41EA-8209-E2A730B51E75},55656.72648,40281482.83,1752,280459
Indian Valley,43,0,4612.479129,ID,B01000,IDB01000,ID00043,{B8AA861B-02B7-4190-8B4C-CD4267C9D9A5},21902.28867,18666114.93,1753,280460
South Grays Creek,49,0,6409.742491,ID,B01000,IDB01000,ID00049,{DD25F265-8029-4F8D-9F9C-1EE0E3ADFFA0},25979.42225,25939410.6,1754,280461
Northwest,808,0,254466.6489,ID,B02000,IDB02000,ID00808,{B7504B92-6ED7-45E6-8A5C-56AE40329780},570002.3275,1029794083,1756,280463
Magic Water,1056,0,162.0804018,ID,T01000,IDT01000,ID01056,{27EE5879-E476-4E52-9BCF-6896AFABE4CB},4085.907218,655918.72,1757,280464
Flat Iron,1060,0,6149.561597,ID,B01100,IDB01100,ID01060,{24BBCDE6-EB21-4DD7-8737-870DF67DD501},27294.84415,24886491.69,1758,280465
Little Jackson Creek,159,0,4314.497539,ID,B01000,IDB01000,ID00159,{AAE1639C-5538-463D-9C57-7B4398F83B91},17795.9369,17460221.43,1759,280466
Bruneau Canyon,857,0,14193.70679,ID,B02000,IDB02000,ID00857,{DC1C7A06-6C5B-4188-AA18-C65EE8D94EBD},121408.3918,57440121.61,1760,280467
Bruneau Arm,1052,0,24414.59381,ID,B01100,IDB01100,ID01052,{984216BC-07D5-4A57-B145-709914F00C34},122491.585,98802748.2,1761,280468
River Bridge,1072,0,363.8916359,ID,T01000,IDT01000,ID01072,{B1C821D4-B168-4729-9D27-4CE3D7BBA5AB},9743.654279,1472623.053,1762,280469
Goose Creek,4090,0,281.4275282,ID,T02000,IDT02000,ID04090,{565684D9-740A-4B1C-AF36-EA0234059391},6513.571114,1138901.324,1763,280470
Goose Creek-Poulton,4093,0,6300.559345,ID,T02000,IDT02000,ID04093,{A5A98CC2-039D-4EC8-B967-A0B86F65F681},24980.1869,25497560.32,1764,280471
North Emery,4100,0,346.874092,ID,T02000,IDT02000,ID04100,{7386B2B7-822F-4B3A-B22A-0DE62FC67442},6193.471107,1403755.223,1765,280472
Shoulder-3 Inc.,4103,0,5378.385809,ID,T02000,IDT02000,ID04103,{AA2DC004-3D2A-4CEB-863B-857CE9851E38},28124.18394,21765641.6,1766,280473
Baker,4104,0,4138.706298,ID,T02000,IDT02000,ID04104,{8F8288CC-DA9C-46A0-981F-239B3E00FBF2},19540.7273,16748816.69,1767,280474
Staley,366,0,1356.132802,ID,B01000,IDB01000,ID00366,{E992CCB9-193D-44CA-AAC0-6085CD7499E9},11456.67876,5488096.536,1768,280475
Two Dot,431,0,5599.55189,ID,I04000,IDI04000,ID00431,{F057463B-FEE4-4521-A23C-6A04EF8CCFB5},46079.24864,22660672.54,1769,280476
Grouse Creek,6205,0,26303.5316,ID,I04000,IDI04000,ID06205,{B2307EF1-DC11-4F9E-8895-EA61589A5CD2},84103.28029,106447038.6,1770,280477
Ryegrass/North Hayden,6207,0,6932.139977,ID,I04000,IDI04000,ID06207,{36DC893D-DFF5-46AA-84FB-FC1025DC5DF7},32398.12525,28053486.61,1771,280478
Little Sawmill/South Hayden,6209,0,25063.71901,ID,I04000,IDI04000,ID06209,{503647D1-99C9-4756-9D83-7CA1DBE02A1B},115888.9769,101429675.1,1772,280479
Walters,6211,0,1370.769734,ID,I04000,IDI04000,ID06211,{EB8E3E4E-943D-4E3C-AA51-79F0615C3536},15993.1792,5547330.336,1773,280480
M. C. & M. Individual,180,0,206.7493833,ID,B01000,IDB01000,ID00180,{5C84AA2D-B84D-4BFD-8C5F-AE827A836770},9465.690875,836688.3928,1774,280481
Basin,36144,0,979.5367973,ID,C02000,IDC02000,ID36144,{69A7F6FC-49F6-4BA0-8926-0937C0FB19C9},19442.05889,3964060.524,1775,280482
Maple Canyon,36168,0,443.8890341,ID,C02000,IDC02000,ID36168,{52C36E7A-DC2A-47DE-ACEE-F94B48E7BEC4},11581.58393,1796362.323,1776,280483
Skookumchuck Creek,36182,0,300.7185975,ID,C02000,IDC02000,ID36182,{E4D8D9EA-C5F0-4113-A144-D84E977857AA},8790.557317,1216969.821,1777,280484
Anderson Creek,181,0,3136.956735,ID,B01000,IDB01000,ID00181,{ECA70AB0-CC00-44F1-A8FF-B05987A2D03C},20844.16436,12694863.93,1778,280485
Little Emmett,391,0,53593.80443,ID,B01000,IDB01000,ID00391,{139B8FB3-509D-4A23-932E-21E09B10C71B},188328.054,216887293.1,1779,280486
Tommy Carr,7,0,9412.136723,ID,B01000,IDB01000,ID00007,{D1259AAA-08BE-4892-9132-A4D1FB7F7C20},26317.57422,38089717.23,1780,280487
West Crane Common,60,0,10102.4974,ID,B01000,IDB01000,ID00060,{CF64AE45-D487-479E-9FD9-957D537C0D9D},34405.32952,40883518.85,1781,280488
Tennison Creek,61,0,1013.888151,ID,B01000,IDB01000,ID00061,{6F9B13F2-013A-40B8-BA33-AF5795EFF775},10349.30842,4103076.072,1782,280489
Cambridge,154,0,2058.72251,ID,B01000,IDB01000,ID00154,{F7B97A94-D56B-4E33-93F1-B0F9EE07A4BD},22364.7289,8331387.503,1783,280490
Little Willow,295,0,5949.982202,ID,B01000,IDB01000,ID00295,{8909BEE5-F858-4452-B0E7-F50AAEF99AD0},29116.03053,24078819.33,1784,280491
North Slope,1044,0,5767.670988,ID,B01000,IDB01000,ID01044,{53AC91D7-3A6D-47CD-A4CF-27082B4E8DD0},21434.8657,23341029.09,1785,280492
East Bennett Mountain,1101,0,6991.889004,ID,B01000,IDB01000,ID01101,{2D849498-3BF8-4A20-AFB7-44CC5EB66964},29945.74724,28295283.31,1786,280493
Reeds Grove,1365,0,14815.69916,ID,B01000,IDB01000,ID01365,{9D690F12-69AA-4773-86E2-C8787A2CFEC1},71346.79563,59957245.43,1787,280494
Packer John,115,0,22535.47651,ID,B01000,IDB01000,ID00115,{76715668-CF3D-4FA8-AB5C-89A9A46C6A35},49625.72533,91198200.07,1788,280495
Spring Valley,278,0,43631.78055,ID,B01000,IDB01000,ID00278,{88F25157-FA74-4661-8BE0-3BD893F345A1},150782.5824,176572252.7,1789,280496
Dale Suitter,14372,0,39.87081471,ID,I01000,IDI01000,ID14372,{2F5EAB2A-FFE4-4557-BC0F-E01BDBB5EB63},1606.818512,161351.4626,1790,280497
Dry Canyon,4374,0,286.2217292,ID,I01000,IDI01000,ID04374,{33F95809-BA3D-4A10-A0AB-86DCC18EEC4D},8114.875175,1158298.243,1791,280498
Red Hills,351,0,27061.4478,ID,I01000,IDI01000,ID00351,{2595745E-2161-4872-9197-335267B85A4A},45548.51482,109514228.8,1792,280499
Corral Creek,2011,0,20475.04098,ID,I01000,IDI01000,ID02011,{6482C27C-5359-401D-8D98-C439733B2FBE},46531.43835,82859880.21,1793,280500
Rock Creek,4518,0,1841.851922,ID,I03000,IDI03000,ID04518,{D4842EEC-35C0-4B02-96BA-301CAD27A001},11714.60004,7453739.886,1794,280501
East Fork,5605,0,21478.29893,ID,I03000,IDI03000,ID05605,{A97C1C8B-E402-4F2B-BE62-5B6DD6F8223E},84073.1702,86919937.21,1795,280502
Spud Creek Ef,5618,0,8427.755507,ID,I03000,IDI03000,ID05618,{A9722D27-0DB9-48BF-9E26-9FBDFBDD1C35},46184.52305,34106051.96,1796,280503
Pine Creek,5621,0,5319.581602,ID,I03000,IDI03000,ID05621,{B596ADB0-5D08-49E3-859F-5FC6605E9832},23812.84685,21527668.47,1797,280504
Sullivan Creek,5622,0,3544.305247,ID,I03000,IDI03000,ID05622,{9FE86161-4167-4D06-8806-D197FE711651},16299.92321,14343351.42,1798,280505
Whiskey Creek,4035,0,18757.88655,ID,T02000,IDT02000,ID04035,{F6899C9D-9BAA-4C18-9168-59155EF4C8B9},51137.37383,75910775.17,1799,280506
Schnell-Salmon Tract Iso,4098,0,2854.078894,ID,T02000,IDT02000,ID04098,{98140D10-5ED0-47C6-A79B-03D058692458},26636.10442,11550093.38,1800,280507
Joe Moore,6118,0,2733.622665,ID,I04000,IDI04000,ID06118,{FF8D5CFC-2E3B-4955-A31F-988DC6422BA5},17134.58592,11062622.38,1802,280509
Baker Creek,6123,0,5409.941513,ID,I04000,IDI04000,ID06123,{D51BF591-3DCA-4C87-9435-AB8D6D2650CF},31020.22034,21893343.51,1803,280510
Haynes Creek,6201,0,13521.22206,ID,I04000,IDI04000,ID06201,{843EC818-D878-4228-8298-E421B9AD822A},48225.24869,54718661.68,1804,280511
Baldy Basin,6203,0,12880.16358,ID,I04000,IDI04000,ID06203,{0721DEE2-DDDE-4E52-96C3-56E42DCF5792},45259.88923,52124379.72,1805,280512
McDevitt Creek,6204,0,13593.55993,ID,I04000,IDI04000,ID06204,{C2C8FE49-AC4B-4C8E-81B1-4D61EC3162AA},45383.13078,55011403.79,1806,280513
Mountain Home Subunit,813,0,84361.86494,ID,B01000,IDB01000,ID00813,{2435950A-9DD9-4B7A-8680-1DFB7FB7D4B6},254005.7644,341401711,1807,280514
South Hammett #7,1039,0,8161.355206,ID,B01000,IDB01000,ID01039,{EC627CB0-F5F6-4B36-8E44-952B5E61633F},36892.4926,33027963.92,1808,280515
West Hammett #7,1718,0,4093.688222,ID,B01000,IDB01000,ID01718,{4AC1A697-F89B-4615-80CF-E850252372CD},26830.71626,16566634.27,1809,280516
Wildrat,1612,0,10644.66025,ID,B03000,IDB03000,ID01612,{688EB53C-61E1-4535-B458-5AF892C40A49},43525.33487,43077582.79,1811,280518
Checkerboard,15013,0,6842.068101,ID,I01000,IDI01000,ID15013,{332729C6-B448-4012-B518-5D9314682B5C},23197.51884,27688977.21,1812,280519
Elkhorn,15027,0,12170.88597,ID,I01000,IDI01000,ID15027,{0D665985-F361-46AB-984D-2929EA493B78},35133.41864,49254023.7,1813,280520
N Balanced Rock,1139,0,1506.244028,ID,T01000,IDT01000,ID01139,{F76A3196-0067-45AB-8EE1-C799339A1630},15131.71401,6095577.529,1814,280521
Echo Hammett Livestock,342,0,6805.230587,ID,T01000,IDT01000,ID00342,{05BD10DF-A963-4DB0-944A-D22946EA57E7},21800.708,27539900.49,1815,280522
Grindstone,1062,0,7402.326984,ID,T01000,IDT01000,ID01062,{8BFFADC3-CB92-4B9D-9F6F-005CE995EBD1},27570.32745,29956273.48,1816,280523
Three Island,1073,0,4110.45292,ID,T01000,IDT01000,ID01073,{B3142322-242A-484A-8408-93A116F33CC3},22582.65679,16634478.87,1817,280524
Saylor Creek/N Three Island,1078,0,20688.07775,ID,T01000,IDT01000,ID01078,{46B162B4-C827-4D76-9A37-60301D8F8482},85552.11564,83722012.83,1818,280525
Yahoo,1143,0,14288.24899,ID,T01000,IDT01000,ID01143,{88556130-E71B-44FB-BA19-5AA18A63D412},65329.98836,57822721.84,1819,280526
Dove Springs,1146,0,8944.113006,ID,T01000,IDT01000,ID01146,{BFA160FF-A842-48C5-BF19-687633A4BB5C},29294.17878,36195684.93,1820,280527
Sheep Rock,10023,0,813.9206281,ID,I02000,IDI02000,ID10023,{1DC1AB66-BFB3-4A8E-985D-22DA17D98C5E},17325.1825,3293833.004,1821,280528
Rocks,16086,0,3449.671842,ID,I02000,IDI02000,ID16086,{1EBD3269-B423-4BC9-A171-83549105CA2F},33743.44082,13960382.1,1822,280529
Eden,440,0,7323.006763,ID,I01000,IDI01000,ID00440,{6165111F-37C2-4CF8-BF38-C5C1C59B6C8C},33318.1946,29635274.66,1823,280530
Three Springs,6021,0,16968.01747,ID,I01000,IDI01000,ID06021,{9480930E-5D5F-4571-967B-48628C0CE266},50879.74726,68667403.22,1824,280531
Weber Creek,6024,0,2780.425733,ID,I01000,IDI01000,ID06024,{715EE8FA-2DE4-478C-8759-66365192B611},20661.66399,11252028.43,1825,280532
Lake Hollow,16015,0,3737.696179,ID,I01000,IDI01000,ID16015,{A6759143-9BFF-4744-9F37-374C6B42D87D},24359.70414,15125979.86,1826,280533
Blue Butte,277,0,10518.16041,ID,T01000,IDT01000,ID00277,{A024CEF3-375D-44BB-86B5-F1D2C3A6B341},28031.686,42565654.06,1827,280534
Lower Saylor Creek,1055,0,12303.01594,ID,T01000,IDT01000,ID01055,{BD4E56B9-C47B-444D-BC19-16732A247301},46724.249,49788736.81,1828,280535
Bruneau Hill,1057,0,41406.9652,ID,T01000,IDT01000,ID01057,{E6E4B1EE-85CA-4962-9624-79382535D15E},107849.8018,167568708.6,1829,280536
Canyon View,1058,0,3316.575046,ID,T01000,IDT01000,ID01058,{10C84D15-8C5B-466C-AE1A-A2DF6217EA3D},16069.14487,13421756.34,1830,280537
Cheatgrass,1069,0,3736.35147,ID,T01000,IDT01000,ID01069,{1301E2FE-437C-412F-9546-1B6A46111E8B},21737.1962,15120538,1831,280538
W Saylor Creek,1137,0,72657.52004,ID,T01000,IDT01000,ID01137,{4871928E-F092-49EC-8E6F-2C337C153AD2},93133.35359,294035719.5,1832,280539
Black Mesa,1080,0,12218.45747,ID,T01000,IDT01000,ID01080,{B33A292F-ECCB-4251-8D25-4E3B79BD99B5},50568.0606,49446539.47,1833,280540
Thousand Springs,1142,0,1559.768709,ID,T01000,IDT01000,ID01142,{AE01A475-8D2B-4DE8-B018-BA230CC3B1B7},20292.43242,6312185.088,1834,280541
Browns Gulch,1053,0,14448.39956,ID,B01100,IDB01100,ID01053,{248C2A24-02B5-4F04-8A09-51FA025D8F0F},36953.493,58470830.78,1835,280542
Sheep Creek 1,36200,0,266.1736218,ID,C02000,IDC02000,ID36200,{09C7F96C-028C-450D-9C95-97325F148868},7433.036087,1077170.709,1836,280543
Pine Bar,36282,0,1630.013187,ID,C02000,IDC02000,ID36282,{C5A04151-5594-45D5-A241-AD4C0551E923},17441.80784,6596455.536,1837,280544
Thompson,1079,0,22736.46316,ID,T01000,IDT01000,ID01079,{D06E2D1B-218E-443D-BB02-591241E4A518},79756.54696,92011567.42,1838,280545
Williams Creek,6124,0,2824.147782,ID,I04000,IDI04000,ID06124,{5883B906-7620-4935-A994-384CB71A6F71},15623.15162,11428965.98,1839,280546
Birch Creek,2028,0,29454.33765,ID,I01000,IDI01000,ID02028,{CCF2546F-825B-40A5-85B1-69E7BC806CE0},105642.7794,119197948.9,1840,280547
Smelter Gulch,6312,0,13641.0104,ID,I04000,IDI04000,ID06312,{BA5CFE5A-1E6C-4568-B9BE-F12CB0C4CBF7},52901.69535,55203429.79,1841,280548
Boundary,12032,0,1698.075431,ID,I04000,IDI04000,ID12032,{CD7F0BF3-B7F6-41C9-8794-BF59B9B02995},15693.61638,6871894.758,1842,280549
Chipps Creek,6112,0,2129.656986,ID,I04000,IDI04000,ID06112,{DBFD5E37-041E-462C-9CC9-626B0173E763},21913.27966,8618450.283,1843,280550
Perreau Creek,6117,0,2137.669448,ID,I04000,IDI04000,ID06117,{95B90872-4A14-454F-BA32-868DFFED97B0},13230.79117,8650875.694,1844,280551
Lower Basin,6202,0,3564.773974,ID,I04000,IDI04000,ID06202,{B007C90C-2BB2-4F15-A866-C88DF5AC305E},25071.49731,14426185.75,1845,280552
Roostercomb,6208,0,4286.327887,ID,I04000,IDI04000,ID06208,{BC1DD733-2105-4AAD-AD2B-333D7AFDD53F},28940.51996,17346222.44,1846,280553
